drug_name,n_cell_lines,direction_instability,mean_pairwise_cosine,mean_rotation_angle_deg,magnitude_cv,mean_norm,frechet_variance,mean_top_gene_jaccard,moa,target,clinical_phase,p_value_population
SA-1919875,6,0.926778145134449,0.073221854865551,85.79732513427734,0.05493540316820145,31.773820877075195,1.1529122591018677,0.038723083861598305,,,,0.3866083970657094
BRD-K55588166,6,0.9267887845635414,0.07321121543645859,85.78783416748047,0.16310253739356995,32.63783645629883,1.1560922861099243,0.04831210080694725,,,,0.3867644763539878
BRD-K10211010,8,0.9268274828791618,0.07317251712083817,85.77420043945312,0.1388961225748062,33.85845184326172,1.2601286172866821,0.04961501903030196,,,,0.36485849056603775
BRD-K74461819,7,0.9268370717763901,0.07316292822360992,85.78900146484375,0.15193378925323486,35.96796417236328,1.2119807004928589,0.04364985732509002,,,,0.3653662039253231
BRD-K14302652,6,0.9268439039587975,0.07315609604120255,85.80107879638672,0.07535773515701294,34.47467803955078,1.152743935585022,0.04119287918773421,,,,0.38723271421882316
amthamine,13,0.9268466308712959,0.07315336912870407,85.7896499633789,0.36758390069007874,32.21331024169922,1.3991782665252686,0.039111196570689455,histamine receptor agonist,HRH2,Preclinical,0.370810189618847
BRD-A83993876,8,0.9268584698438644,0.07314153015613556,85.7882308959961,0.2111150324344635,35.63147735595703,1.261777639389038,0.041114526021663704,,,,0.36533018867924527
BRD-K34428383,5,0.9268596917390823,0.07314030826091766,85.80123138427734,0.1050606518983841,30.826873779296875,1.076556921005249,0.041703001521794195,,,,0.38633481293595434
naftidrofuryl,13,0.9268713518977165,0.07312864810228348,85.77751922607422,0.44271138310432434,33.63570022583008,1.4072977304458618,0.04363819145834498,adrenergic receptor antagonist,,Launched,0.3711932579965524
BRD-K00381581,8,0.9268854036927223,0.07311459630727768,85.78518676757812,0.35807859897613525,39.452598571777344,1.2600167989730835,0.04314402036904302,,,,0.36568396226415095
BRD-K20401833,9,0.9268886521458626,0.07311134785413742,85.79964447021484,0.25273504853248596,31.85989761352539,1.2961734533309937,0.04285742426111818,,,,0.36693690518152977
alda-1,51,0.9269007220864296,0.0730992779135704,85.78925323486328,0.36902743577957153,30.008533477783203,1.6072458028793335,0.042421695030240084,aldehyde dehydrogenase activator,ALDH2,Preclinical,0.5642458100558659
BRD-K37724988,9,0.9269186779856682,0.07308132201433182,85.77008819580078,0.4223288595676422,39.37910461425781,1.2990572452545166,0.04176865261358357,,,,0.367054400187992
GR-113808,13,0.9269346445798874,0.07306535542011261,85.78324890136719,0.34561285376548767,33.604000091552734,1.4029622077941895,0.04021503106896328,serotonin receptor antagonist,HTR4,Preclinical,0.3719593947519632
BRD-K29651341,5,0.9269382208585739,0.07306177914142609,85.80841064453125,0.10739127546548843,30.190814971923828,1.0764254331588745,0.04363987370204846,,,,0.3869689283449588
BRD-K49998237,6,0.9269477799534798,0.07305222004652023,85.77617645263672,0.14604993164539337,38.54673767089844,1.1551567316055298,0.05400396369826412,,,,0.3883252692367723
BRD-K69548259,8,0.9269697889685631,0.07303021103143692,85.7891845703125,0.18320024013519287,31.75284194946289,1.2598810195922852,0.039604377821219554,,,,0.36639150943396226
J-104129,13,0.9269733801484108,0.0730266198515892,85.7594223022461,0.29562127590179443,28.871997833251953,1.4149210453033447,0.03775009081054515,,,,0.3723424631296686
BRD-K11359987,8,0.9269945397973061,0.07300546020269394,85.79308319091797,0.21874988079071045,37.36210250854492,1.2645376920700073,0.04185341518060358,,,,0.36662735849056605
MDL-29951,13,0.9270105585455894,0.07298944145441055,85.75426483154297,0.3058648705482483,35.49093246459961,1.4084073305130005,0.03964142213890818,glutamate receptor antagonist,FBP1,Preclinical,0.3727255315073741
BRD-A25829966,8,0.9270217046141624,0.07297829538583755,85.80553436279297,0.11333708465099335,27.67990493774414,1.2587555646896362,0.04427516523918284,,,,0.36686320754716983
BRD-K07360484,5,0.9270254001021385,0.07297459989786148,85.79558563232422,0.1881176233291626,31.58514404296875,1.0786052942276,0.05616836862923642,,,,0.38776157260621436
BRD-K18337230,6,0.9270334467291832,0.0729665532708168,85.77714538574219,0.042951833456754684,30.682693481445312,1.15780770778656,0.05054121393451235,,,,0.3891056656781645
BRD-K13969067,6,0.927044503390789,0.07295549660921097,85.81262969970703,0.11531779170036316,29.039228439331055,1.153550624847412,0.04597750254027875,,,,0.38926174496644295
BRD-K66908362,9,0.9270922392606735,0.07290776073932648,85.80622100830078,0.20538266003131866,29.23692512512207,1.2967616319656372,0.04112024865084122,,,,0.3684643402655387
BRD-K48551077,5,0.9270932376384735,0.07290676236152649,85.81072998046875,0.14167290925979614,32.16151809692383,1.077406644821167,0.043662481768606605,,,,0.3883956880152188
BRD-K54674709,8,0.9270985499024391,0.07290145009756088,85.81133270263672,0.3085458278656006,30.328813552856445,1.2595531940460205,0.039367331580457014,,,,0.36757075471698114
BRD-K39921295,9,0.927110880613327,0.07288911938667297,85.76770782470703,0.18760348856449127,26.33343505859375,1.3066502809524536,0.03941374662495767,,,,0.3688168252849254
BRD-K95241801,5,0.9271198809146881,0.07288011908531189,85.8072280883789,0.1684347540140152,30.82452964782715,1.0788159370422363,0.04472848155719222,,,,0.3888712745719721
BRD-K17884417,5,0.9271230846643448,0.07287691533565521,85.81388092041016,0.09102020412683487,29.89968490600586,1.0780456066131592,0.037094453572899935,,,,0.3890298034242232
BRD-K15054362,9,0.9271326959133148,0.07286730408668518,85.80443572998047,0.25766536593437195,28.79073143005371,1.2972511053085327,0.04010356697849577,,,,0.36916931030431205
BRD-A94567954,9,0.9271442368626595,0.07285576313734055,85.78514099121094,0.39025169610977173,30.45395851135254,1.298211693763733,0.049688074522267374,,,,0.3692868053107743
BRD-K07023879,13,0.9271462634205818,0.07285373657941818,85.77110290527344,0.2844598591327667,35.62907028198242,1.402292251586914,0.04793615456756621,,,,0.374066270829343
midazolam,7,0.9271527826786041,0.07284721732139587,85.80204010009766,0.2728950083255768,35.60305404663086,1.2143911123275757,0.036994371013955474,,,,0.3688367640019148
BRD-K91535031,5,0.9271953627467155,0.07280463725328445,85.82035064697266,0.14209921658039093,33.48607635498047,1.077575445175171,0.04108455748839724,,,,0.38966391883322765
BRD-K96797558,5,0.9272432699799538,0.07275673002004623,85.79824829101562,0.07959206402301788,29.380157470703125,1.0788288116455078,0.04615658896157641,,,,0.38982244768547875
BRD-K89675250,6,0.9272440448403358,0.07275595515966415,85.8189926147461,0.48490825295448303,41.96377944946289,1.1533509492874146,0.04392859566245298,,,,0.3911346964257843
BRD-K42953652,5,0.9272604137659073,0.07273958623409271,85.81881713867188,0.11682417243719101,31.011165618896484,1.0788118839263916,0.04912729991343929,,,,0.390139505389981
BRD-K84455184,6,0.9272823259234428,0.07271767407655716,85.82785034179688,0.28579196333885193,34.96511459350586,1.153309941291809,0.05021944099018006,,,,0.39144685500234117
BRD-K69021489,9,0.9272944554686546,0.07270554453134537,85.81623840332031,0.3280673921108246,28.197025299072266,1.300071358680725,0.04272995488549456,,,,0.3702267653624721
BRD-K14502067,6,0.9273012951016426,0.07269870489835739,85.81831359863281,0.22046619653701782,34.839290618896484,1.1569386720657349,0.041038545646742544,,,,0.3917590135788981
BRD-K92865756,6,0.9273092672228813,0.07269073277711868,85.81991577148438,0.06300018727779388,28.956533432006836,1.155462384223938,0.04571888866427834,,,,0.3919150928671765
XAV-939,54,0.9273263216018677,0.07267367839813232,85.81150817871094,0.2047024369239807,30.48858642578125,1.6093637943267822,0.04167193590566266,tankyrase inhibitor,TNKS|TNKS2,Preclinical,0.5670391061452514
digoxigenin,13,0.9273334369063377,0.07266656309366226,85.79306030273438,0.6428776383399963,47.59714126586914,1.4032076597213745,0.0394736539880219,steroid,,Preclinical,0.3746408733959012
H-9,14,0.9273392930626869,0.07266070693731308,85.80725860595703,0.20716360211372375,31.635868072509766,1.4201059341430664,0.03915474259523977,,,,0.3749521256223669
BRD-K80848452,6,0.9273492321372032,0.07265076786279678,85.82573699951172,0.16593706607818604,37.41415023803711,1.1551495790481567,0.04924615344448323,,,,0.39207117215545495
JAS07-002,9,0.9273761585354805,0.0726238414645195,85.77278137207031,0.2722237706184387,29.90151023864746,1.310600757598877,0.03724968081003577,,,,0.37093173540124547
rosuvastatin,13,0.9274114742875099,0.07258852571249008,85.81309509277344,0.34615087509155273,33.58148956298828,1.4007147550582886,0.04736023569824376,HMGCR inhibitor,HMGCR,Launched,0.3752154759624593
diflorasone,13,0.9274142310023308,0.07258576899766922,85.80570983886719,0.35504618287086487,29.96260643005371,1.4057648181915283,0.04042239166027681,,,,0.375407010151312
BRD-K30802967,9,0.9274148344993591,0.07258516550064087,85.75853729248047,0.246008962392807,31.806528091430664,1.2989506721496582,0.04918458148759852,,,,0.37128422042063214
BRD-K44417704,8,0.9274329990148544,0.07256700098514557,85.79244995117188,0.21196894347667694,28.462265014648438,1.259955644607544,0.04128105617729088,,,,0.37028301886792453
BRD-K38634661,9,0.9274363368749619,0.07256366312503815,85.79656982421875,0.36304977536201477,32.44914627075195,1.3061989545822144,0.04597191117967254,,,,0.37151921043355657
BRD-K08266813,5,0.927442654967308,0.07255734503269196,85.82369232177734,0.0940224751830101,34.39244079589844,1.0801074504852295,0.046437585210174194,,,,0.3917247939124921
BRD-K32631210,5,0.9274467974901199,0.07255320250988007,85.8322525024414,0.04373262822628021,35.47714614868164,1.0782599449157715,0.04612805718965384,,,,0.3918833227647432
BRD-K34673904,5,0.9274504408240318,0.07254955917596817,85.80621337890625,0.20316365361213684,37.29349899291992,1.082810640335083,0.039553474003853055,,,,0.3920418516169943
BRD-K67498554,7,0.9274525791406631,0.07254742085933685,85.72979736328125,0.28943198919296265,40.939029693603516,1.223605990409851,0.046215586994390906,,,,0.37134992819530876
BRD-K79857601,8,0.9274550005793571,0.07254499942064285,85.82844543457031,0.11466069519519806,27.99022674560547,1.25966215133667,0.04399979287425737,,,,0.37099056603773584
BRD-K31754360,13,0.9274827986955643,0.07251720130443573,85.7933578491211,0.24534472823143005,27.93529510498047,1.4058170318603516,0.038654498568818495,,,,0.3765562152844283
BRD-K66643665,6,0.927515298128128,0.07248470187187195,85.83519744873047,0.13409452140331268,30.39737892150879,1.154937744140625,0.04828149859606269,,,,0.39363196503823944
BRD-K97481123,6,0.9275282248854637,0.07247177511453629,85.82990264892578,0.21079078316688538,35.72248458862305,1.156028151512146,0.05262426948835393,,,,0.39378804432651787
GW-441756,14,0.9275478646159172,0.0724521353840828,85.83248901367188,0.2515086233615875,33.39612579345703,1.4178138971328735,0.042952296732331766,growth factor receptor inhibitor,NTRK1,Preclinical,0.37686710072769053
BRD-K64790987,5,0.9275858104228973,0.07241418957710266,85.83747863769531,0.17311914265155792,31.761199951171875,1.0796798467636108,0.04306564323703683,,,,0.39283449587824987
BRD-K20112532,9,0.9275879114866257,0.07241208851337433,85.81950378417969,0.20196720957756042,27.670610427856445,1.29911470413208,0.03915983506827416,,,,0.37281165550464107
BRD-K67454499,5,0.927603006362915,0.07239699363708496,85.83020782470703,0.21259666979312897,37.67680358886719,1.0796855688095093,0.04112246696888702,,,,0.39315155358275206
BRD-K01800462,5,0.9276481121778488,0.07235188782215118,85.84517669677734,0.08905190229415894,31.71396827697754,1.0790326595306396,0.03927681009794308,,,,0.39331008243500315
BRD-K16954564,5,0.9277403578162193,0.07225964218378067,85.83580017089844,0.04612812399864197,32.969154357910156,1.0827686786651611,0.037997848358601795,,,,0.3934686112872543
BRD-K09325707,5,0.9277490228414536,0.07225097715854645,85.84850311279297,0.06931091845035553,30.094141006469727,1.0788843631744385,0.05333616830097356,,,,0.3936271401395054
BRD-K16993590,6,0.9277511984109879,0.07224880158901215,85.84660339355469,0.06612614542245865,32.278533935546875,1.1565715074539185,0.04626471501746221,,,,0.394880599344467
BRD-K95286134,8,0.9277584701776505,0.07224152982234955,85.83658599853516,0.1625460535287857,28.13945770263672,1.2599471807479858,0.05081047780940278,,,,0.3724056603773585
BRD-K89558221,13,0.9277598187327385,0.0722401812672615,85.82443237304688,0.382071316242218,37.2359504699707,1.4059112071990967,0.04728524340540266,,,,0.3773223520398391
oxcarbazepine,7,0.9277822822332382,0.07221771776676178,85.82672119140625,0.20596787333488464,36.12449645996094,1.2197233438491821,0.04977069610525181,sodium channel blocker,SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A,Launched,0.37314504547630445
BRD-K15168329,5,0.9277827218174934,0.07221727818250656,85.84269714355469,0.19415298104286194,37.708065032958984,1.0794823169708252,0.048012240097690326,,,,0.3942612555485098
BRD-K45675241,8,0.9277830123901367,0.07221698760986328,85.8472900390625,0.1857735514640808,28.118408203125,1.2613873481750488,0.0448358830530954,,,,0.372877358490566
BRD-K68313733,14,0.9277872666716576,0.07221273332834244,85.77574920654297,0.5468199849128723,45.979557037353516,1.4273803234100342,0.05243247151825526,,,,0.3780160857908847
BRD-K16950565,6,0.9278016164898872,0.07219838351011276,85.8463363647461,0.17705696821212769,35.452049255371094,1.1559139490127563,0.038632312852149006,,,,0.3956609957858592
lovastatin,58,0.927818775177002,0.07218122482299805,85.8280029296875,0.3483545780181885,35.056549072265625,1.6168668270111084,0.04442850893858797,HMGCR inhibitor,HDAC2|HMGCR|ITGAL|NR1I2,Launched,0.5686274509803921
BRD-A36059655,14,0.9278188422322273,0.07218115776777267,85.84359741210938,0.16137957572937012,25.78421974182129,1.4203885793685913,0.041957954829865377,,,,0.37820758330141707
BRD-K62993927,5,0.9278258010745049,0.07217419892549515,85.85723876953125,0.1288624107837677,33.87273406982422,1.0784330368041992,0.03718491528950148,,,,0.39473684210526316
BRD-K20211345,5,0.9278340041637421,0.07216599583625793,85.85514831542969,0.08175980299711227,32.097862243652344,1.0790483951568604,0.05477022005843053,,,,0.39489537095751426
BRD-K59036917,51,0.9278588816523552,0.0721411183476448,85.83505249023438,0.3304134011268616,31.992956161499023,1.609278678894043,0.041902041163976486,,,,0.5726256983240223
BRD-K06064877,6,0.9278712943196297,0.07212870568037033,85.8489761352539,0.05598960816860199,27.623178482055664,1.1562578678131104,0.0535421531427916,,,,0.3961292336506946
BRD-K20876879,6,0.9278840199112892,0.07211598008871078,85.86188507080078,0.24809667468070984,31.718103408813477,1.154901146888733,0.042012454693620783,,,,0.396285312938973
BRD-K68504618,8,0.9279021844267845,0.07209781557321548,85.85106658935547,0.32989153265953064,33.819122314453125,1.261418342590332,0.043679014214960864,,,,0.3738207547169811
VU-0415011,8,0.9279246479272842,0.07207535207271576,85.85984802246094,0.23766683042049408,26.13227081298828,1.2615842819213867,0.03908253410319268,,,,0.373938679245283
BRD-K43168251,5,0.9279271215200424,0.07207287847995758,85.8626708984375,0.13641546666622162,29.182430267333984,1.0788648128509521,0.040269292546402435,,,,0.39568801521876984
RITA,50,0.9279361441731453,0.0720638558268547,85.84205627441406,0.3358543813228607,32.39836120605469,1.611000418663025,0.0429513580616814,MDM inhibitor,MDM2,Preclinical,0.5754189944134078
BRD-A04392722,8,0.9279371127486229,0.0720628872513771,85.85192108154297,0.22764761745929718,35.49798583984375,1.262099027633667,0.04554537188353366,,,,0.3741745283018868
raltitrexed,13,0.9279376640915871,0.07206233590841293,85.82749938964844,0.1877610981464386,32.34749984741211,1.4026832580566406,0.04935538096339296,thymidylate synthase inhibitor,FPGS|TYMS,Launched,0.3788546255506608
BRD-K59470558,51,0.9279573559761047,0.07204264402389526,85.85248565673828,0.5566474199295044,33.25627517700195,1.6077052354812622,0.041465180529299775,,,,0.5782122905027933
L-741626,13,0.9279738217592239,0.07202617824077606,85.82526397705078,0.3981245160102844,29.036500930786133,1.4010951519012451,0.05298192128607992,,,,0.3790461597395135
BRD-K11533227,8,0.928028829395771,0.07197117060422897,85.86344909667969,0.44595879316329956,32.81865692138672,1.2616831064224243,0.0453059891036102,,,,0.3745283018867924
BRD-K72913953,6,0.9280647039413452,0.07193529605865479,85.86913299560547,0.0945085808634758,30.31976890563965,1.1553044319152832,0.04322519516521304,,,,0.39722178866864366
BRD-K55186349,8,0.9280818551778793,0.07191814482212067,85.86157989501953,0.3063119947910309,30.52705192565918,1.2625095844268799,0.04033256863146822,,,,0.3747641509433962
BRD-K28594113,5,0.9281060174107552,0.07189398258924484,85.86947631835938,0.11629875749349594,34.53692626953125,1.0794315338134766,0.038711235993526494,,,,0.39648065948002537
BRD-K96477379,8,0.928106851875782,0.07189314812421799,85.85645294189453,0.10830708593130112,28.796045303344727,1.2676202058792114,0.044369857446838114,,,,0.375
